DATE,AWAY_TEAM,HOME_TEAM,AWAY_WT,HOME_WT
11/6/24,OKC,DEN,0.740277778,0.208680556
11/6/24,MIA,PHO,0.497569444,0.371180556
11/6/24,PHI,LAC,0.249652778,0.677083333
11/6/24,TOR,SAC,0.527777778,0.345486111
11/7/24,MIN,CHI,0.155208333,0.802430556
11/7/24,UTA,MIL,0.295486111,0.639236111
11/7/24,POR,SAS,0.060763889,0.877777778
11/8/24,IND,CHO,0.222222222,0.714236111
11/8/24,ATL,DET,0.001388889,0.98125
11/8/24,NOP,ORL,0,0.989583333
11/8/24,BRK,BOS,0.797169811,0.099056604
11/8/24,GSW,CLE,0,0.991666667
11/8/24,PHO,DAL,0.618055556,0.237152778
11/8/24,MIL,NYK,0,0.975347222
11/8/24,WAS,MEM,0.025,0.936805556
11/8/24,HOU,OKC,0.085763889,0.825347222
11/8/24,MIA,DEN,0,0.969097222
11/8/24,POR,MIN,0,0.985763889
11/8/24,PHI,LAL,0.009375,0.959375
11/8/24,LAC,SAC,0.920833333,0.055208333
11/9/24,UTA,SAS,0.646527778,0.182638889
11/9/24,CHI,ATL,0.168055556,0.811458333
11/9/24,BRK,CLE,0.444097222,0.510763889
11/9/24,TOR,LAC,0.049305556,0.920138889
11/10/24,HOU,DET,0.560069444,0.378125
11/10/24,BOS,MIL,0.252430556,0.662847222
11/10/24,NYK,IND,0.522916667,0.398611111
11/10/24,WAS,ORL,0.064930556,0.860763889
11/10/24,MIA,MIN,0.547569444,0.402083333
11/10/24,GSW,OKC,0.6625,0.307638889
11/10/24,CHO,PHI,0.370754717,0.558490566
11/10/24,DAL,DEN,0.272569444,0.603819444
11/10/24,SAC,PHO,0.502201258,0.371698113
11/10/24,MEM,POR,0.953125,0.022222222
11/10/24,TOR,LAL,0.677430556,0.305902778
